,id_lot,nb_piece,prix_tva_normale,prix_HT,prix_m2_HT
1705,63_5_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,329000.0,274166.67,4289.22
1706,67_4_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,331000.0,275833.33,4080.98
1707,62_4_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,332000.0,276666.67,4427.38
1708,65_5_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,332000.0,276666.67,4254.45
1709,63_6_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,337000.0,280833.33,4393.51
1710,67_5_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,339000.0,282500.0,4179.61
1711,62_5_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,340000.0,283333.33,4534.06
1712,65_6_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,340000.0,283333.33,4355.62
1713,67_6_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,346000.0,288333.33,4265.92
1714,62_6_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,347000.0,289166.67,4627.41
1715,106_1_QUAINEUF-OTAGO&CALLAO_Bouygues,5.0,400000.3791469194,333333.65,3140.51
1716,63_7_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,352000.0,293333.33,4589.07
1717,65_7_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,355000.0,295833.33,4549.18
1718,71_8_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,359000.0,299166.67,4181.81
1719,83_2_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,369000.0,307500.0,3688.38
1720,69_7_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,375000.0,312500.0,4515.9
1721,83_3_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,378000.0,315000.0,3774.26
1722,83_4_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,388000.0,323333.33,3874.11
1723,86_1_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,389000.0,324166.67,3743.7
1724,86_2_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,394000.0,328333.33,3812.95
1725,83_5_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,397000.0,330833.33,3963.97
1726,87_2_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,399000.0,332500.0,3820.08
1727,84_2_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,403000.0,335833.33,3970.6
1728,86_3_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,404000.0,336666.67,3909.73
1729,83_6_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,406000.0,338333.33,4053.84
1730,87_3_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,409000.0,340833.33,3915.82
1731,84_3_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,412000.0,343333.33,4059.75
1732,86_4_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,413000.0,344166.67,3996.83
1733,87_4_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,418000.0,348333.33,4001.99
1734,84_4_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,421000.0,350833.33,4147.95
1735,87_5_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,428000.0,356666.67,4097.73
1736,84_5_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,431000.0,359166.67,4246.47
1737,87_6_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,437000.0,364166.67,4183.9
1738,98_1_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,440000.0,366666.67,3729.7
1739,84_6_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,440000.0,366666.67,4334.12
1740,87_7_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,448000.0,373333.33,4289.22
1741,84_7_QUAINEUF-OTAGO&CALLAO_Bouygues,4.0,449000.0,374166.67,4423.82
1742,103_8_QUAINEUF-OTAGO&CALLAO_Bouygues,5.0,490000.0,408333.33,3944.87
1743,112_7_QUAINEUF-OTAGO&CALLAO_Bouygues,5.0,501000.0,417500.0,3698.62
1744,103_7_QUAINEUF-OTAGO&CALLAO_Bouygues,5.0,522000.0,435000.0,4191.56
1745,96_8_QUAINEUF-OTAGO&CALLAO_Bouygues,5.0,536000.0,446666.67,4609.09
1746,106_8_QUAINEUF-OTAGO&CALLAO_Bouygues,5.0,559000.0,465833.33,4356.03
1747,125_5_QUAINEUF-OTAGO&CALLAO_Bouygues,5.0,567000.0,472500.0,3774.87
1748,128_6_QUAINEUF-OTAGO&CALLAO_Bouygues,5.0,612000.0,510000.0,3955.94
1749,121_8_QUAINEUF-OTAGO&CALLAO_Bouygues,5.0,617000.0,514166.67,4242.65
1750,136_8_QUAINEUF-OTAGO&CALLAO_Bouygues,6.0,708000.0,590000.0,4332.5
1751,46_1_ESPRITCHARTRONS_Bouygues,2.0,316000.0,263333.33,5638.83
1752,64_3_ESPRITCHARTRONS_Bouygues,3.0,425000.0,354166.67,5490.96
1753,82_1_ESPRITCHARTRONS_Bouygues,4.0,497000.0,414166.67,5021.42
1754,147_COLLECTION_Bouygues,4.0,684000.0,570000.0,3859.17
1755,152_COLLECTION_Bouygues,4.0,691000.0,575833.33,3788.38
1756,60_PassagesSaintGermain_Bouygues,3.0,202130.0,168441.67,2774.53
1757,66_1_PassagesSaintGermain_Bouygues,3.0,220520.0,183766.67,2749.35
1758,46_PassagesSaintGermain_Bouygues,2.0,254000.0,211666.67,4552.95
1759,47_PassagesSaintGermain_Bouygues,2.0,260000.0,216666.67,4516.71
1760,48_2_PassagesSaintGermain_Bouygues,2.0,260000.0,216666.67,4437.16
1761,87_2_PassagesSaintGermain_Bouygues,4.0,282260.0,235216.67,2690.65
1762,61_6_PassagesSaintGermain_Bouygues,3.0,308400.0,257000.0,4172.08
1763,61_7_PassagesSaintGermain_Bouygues,3.0,311460.0,259550.0,4213.47
1764,67_5_PassagesSaintGermain_Bouygues,3.0,316000.0,263333.33,3926.25
1765,65_5_PassagesSaintGermain_Bouygues,3.0,326760.0,272300.0,4138.93
1766,67_4_PassagesSaintGermain_Bouygues,3.0,328800.0,274000.0,4085.28
1767,65_6_PassagesSaintGermain_Bouygues,3.0,329820.0,274850.0,4177.69
1768,65_7_PassagesSaintGermain_Bouygues,3.0,332880.0,277400.0,4216.45
1769,71_3_PassagesSaintGermain_Bouygues,3.0,342060.0,285050.0,3982.26
1770,87_1_PassagesSaintGermain_Bouygues,4.0,375920.0,313266.67,3583.47
1771,80_4_PassagesSaintGermain_Bouygues,4.0,380000.0,316666.67,3936.19
1772,87_3_PassagesSaintGermain_Bouygues,4.0,382040.0,318366.67,3641.81
1773,87_1__1_PassagesSaintGermain_Bouygues,4.0,384080.0,320066.67,3665.86
1774,87_4_PassagesSaintGermain_Bouygues,4.0,385100.0,320916.67,3670.98
1775,87_6_PassagesSaintGermain_Bouygues,4.0,385100.0,320916.67,3670.98
1776,87_3__1_PassagesSaintGermain_Bouygues,4.0,385100.0,320916.67,3675.6
1777,87_5_PassagesSaintGermain_Bouygues,4.0,385100.0,320916.67,3675.6
1778,87_5__1_PassagesSaintGermain_Bouygues,4.0,388160.0,323466.67,3700.14
1779,87_7_PassagesSaintGermain_Bouygues,4.0,390200.0,325166.67,3719.59
1780,87_7__1_PassagesSaintGermain_Bouygues,4.0,390200.0,325166.67,3724.28
1781,92_2_PassagesSaintGermain_Bouygues,5.0,392240.0,326866.67,3525.31
1782,99_1_PassagesSaintGermain_Bouygues,5.0,392240.0,326866.67,3288.4
1783,92_1_PassagesSaintGermain_Bouygues,5.0,394280.0,328566.67,3543.64
1784,99_2_PassagesSaintGermain_Bouygues,5.0,395300.0,329416.67,3314.05
1785,92_4_PassagesSaintGermain_Bouygues,5.0,398360.0,331966.67,3580.31
1786,92_3_PassagesSaintGermain_Bouygues,5.0,400400.0,333666.67,3598.65
1787,65_2_VIATASTA_Bouygues,3.0,285000.0,237500.0,3628.72
1788,93_VIATASTA_Bouygues,4.0,413000.0,344166.67,3668.37
1789,45_1_QUAINEUF-ADELAIDE_Bouygues,2.0,215251.56398104265,179376.3,3946.67
1790,31_1_QUAINEUF-ADELAIDE_Bouygues,1.0,192200.0,160166.67,5133.55
1791,31_3_QUAINEUF-ADELAIDE_Bouygues,1.0,194200.0,161833.33,5186.97
1792,31_5_QUAINEUF-ADELAIDE_Bouygues,1.0,196200.0,163500.0,5240.38
1793,35_1_QUAINEUF-ADELAIDE_Bouygues,1.0,215200.0,179333.33,5094.7
1794,35_3_QUAINEUF-ADELAIDE_Bouygues,1.0,217200.0,181000.0,5142.05
1795,35_5_QUAINEUF-ADELAIDE_Bouygues,1.0,219200.0,182666.67,5189.39
1796,69_1_QUAINEUF-ADELAIDE_Bouygues,3.0,283251.18483412324,236042.65,3401.19
1797,70_1_QUAINEUF-ADELAIDE_Bouygues,3.0,285250.80568720377,237709.0,3391.0
1798,69_3_QUAINEUF-ADELAIDE_Bouygues,3.0,287251.56398104265,239376.3,3449.23
1799,45_1__1_QUAINEUF-ADELAIDE_Bouygues,2.0,254200.0,211833.33,4650.57
1800,72_3_QUAINEUF-ADELAIDE_Bouygues,3.0,291250.80568720377,242709.0,3370.96
1801,45_3_QUAINEUF-ADELAIDE_Bouygues,2.0,261200.0,217666.67,4789.15
1802,48_1_QUAINEUF-ADELAIDE_Bouygues,2.0,264200.0,220166.67,4511.61
1803,45_5_QUAINEUF-ADELAIDE_Bouygues,2.0,265200.0,221000.0,4862.49
1804,76_1_QUAINEUF-ADELAIDE_Bouygues,3.0,305251.56398104265,254376.3,3320.84
1805,76_3_QUAINEUF-ADELAIDE_Bouygues,3.0,309250.80568720377,257709.0,3364.35
1806,51_3_QUAINEUF-ADELAIDE_Bouygues,2.0,287200.0,239333.33,4620.33
1807,51_5_QUAINEUF-ADELAIDE_Bouygues,2.0,291200.0,242666.67,4684.68
1808,51_7_QUAINEUF-ADELAIDE_Bouygues,2.0,295200.0,246000.0,4749.03
1809,52_7_QUAINEUF-ADELAIDE_Bouygues,2.0,296200.0,246833.33,4719.57
1810,90_1_QUAINEUF-ADELAIDE_Bouygues,4.0,350250.9952606635,291875.83,3210.96
1811,67_1_QUAINEUF-ADELAIDE_Bouygues,3.0,340200.0,283500.0,4190.69
1812,70_3_QUAINEUF-ADELAIDE_Bouygues,3.0,346200.0,288500.0,4115.55
1813,69_5_QUAINEUF-ADELAIDE_Bouygues,3.0,350200.0,291833.33,4205.09
1814,70_5_QUAINEUF-ADELAIDE_Bouygues,3.0,350200.0,291833.33,4163.1
1815,68_7_QUAINEUF-ADELAIDE_Bouygues,3.0,353200.0,294333.33,4312.58
1816,73_1_QUAINEUF-ADELAIDE_Bouygues,3.0,354200.0,295166.67,4013.14
1817,72_5_QUAINEUF-ADELAIDE_Bouygues,3.0,356200.0,296833.33,4122.69
1818,73_3_QUAINEUF-ADELAIDE_Bouygues,3.0,359200.0,299333.33,4069.79
1819,73_5_QUAINEUF-ADELAIDE_Bouygues,3.0,363200.0,302666.67,4115.11
1820,73_7_QUAINEUF-ADELAIDE_Bouygues,3.0,367200.0,306000.0,4160.44
1821,76_5_QUAINEUF-ADELAIDE_Bouygues,3.0,370200.0,308500.0,4027.42
1822,97_10_QUAINEUF-ADELAIDE_Bouygues,4.0,475200.0,396000.0,4044.94
1823,97_11_QUAINEUF-ADELAIDE_Bouygues,4.0,479200.0,399333.33,4089.44
1824,110_7_QUAINEUF-ADELAIDE_Bouygues,5.0,485200.0,404333.33,3669.09
1825,97_14_QUAINEUF-ADELAIDE_Bouygues,4.0,491200.0,409333.33,4181.14
1826,97_15_QUAINEUF-ADELAIDE_Bouygues,4.0,495200.0,412666.67,4225.98
1827,112_10_QUAINEUF-ADELAIDE_Bouygues,5.0,538200.0,448500.0,3984.9
1828,111_11_QUAINEUF-ADELAIDE_Bouygues,4.0,540200.0,450166.67,4022.94
1829,112_14_QUAINEUF-ADELAIDE_Bouygues,4.0,555200.0,462666.67,4110.77
1830,111_15_QUAINEUF-ADELAIDE_Bouygues,4.0,560200.0,466833.33,4171.88
1831,177_17_QUAINEUF-ADELAIDE_Bouygues,4.0,880200.0,733500.0,4126.58
1832,32_Latitude270_Bouygues,1.0,168000.0,140000.0,4334.37
1833,32_1_Latitude270_Bouygues,1.0,174000.0,145000.0,4438.32
1834,34_1_Latitude270_Bouygues,1.0,181000.0,150833.33,4314.45
1835,34_2_Latitude270_Bouygues,1.0,186000.0,155000.0,4433.64
1836,34_3_Latitude270_Bouygues,1.0,190000.0,158333.33,4528.99
1837,49_0_Latitude270_Bouygues,2.0,222000.0,185000.0,3753.3
1838,49_1_Latitude270_Bouygues,2.0,227000.1895734597,189166.82,3849.55
1839,71_0_Latitude270_Bouygues,3.0,238000.3791469194,198333.65,2770.02
1840,40_2_Latitude270_Bouygues,2.0,215000.0,179166.67,4409.71
1841,40_3_Latitude270_Bouygues,2.0,220000.0,183333.33,4512.27
1842,44_1_Latitude270_Bouygues,2.0,220500.0,183750.0,4104.31
1843,45_1_Latitude270_Bouygues,2.0,224000.0,186666.67,4062.39
1844,44_2_Latitude270_Bouygues,2.0,225500.0,187916.67,4197.38
1845,45_2_Latitude270_Bouygues,2.0,230000.0,191666.67,4171.2
1846,44_3_Latitude270_Bouygues,2.0,231500.0,192916.67,4309.06
1847,64_1_Latitude270_Bouygues,3.0,264000.0,220000.0,3421.99
1848,64_0_Latitude270_Bouygues,3.0,264999.81042654027,220833.18,3434.95
1849,64_2_Latitude270_Bouygues,3.0,265999.6208530806,221666.35,3447.91
1850,45_3_Latitude270_Bouygues,2.0,236000.0,196666.67,4280.01
1851,66_2_Latitude270_Bouygues,3.0,279000.56872037915,232500.47,3497.83
1852,65_2_Latitude270_Bouygues,3.0,279000.56872037915,232500.47,3537.74
1853,84_1_Latitude270_Bouygues,4.0,280200.56872037915,233500.47,2767.25
1854,71_0__1_Latitude270_Bouygues,3.0,282000.0,235000.0,3299.63
1855,66_3_Latitude270_Bouygues,3.0,283999.6208530806,236666.35,3560.5
1856,65_3_Latitude270_Bouygues,3.0,283999.6208530806,236666.35,3601.13
1857,71_1_Latitude270_Bouygues,3.0,285000.56872037915,237500.47,3334.74
1858,68_2_Latitude270_Bouygues,3.0,288999.81042654027,240833.18,3536.98
1859,71_0__2_Latitude270_Bouygues,3.0,292000.3791469194,243333.65,3398.04
1860,71_0__3_Latitude270_Bouygues,3.0,292000.3791469194,243333.65,3398.04
1861,68_3_Latitude270_Bouygues,3.0,293499.5260663507,244582.94,3592.05
1862,71_0__4_Latitude270_Bouygues,3.0,294000.0,245000.0,3421.79
1863,89_1_Latitude270_Bouygues,4.0,295999.6208530806,246666.35,2771.53
1864,89_1__1_Latitude270_Bouygues,4.0,295999.6208530806,246666.35,2763.77
1865,64_3_Latitude270_Bouygues,3.0,276000.0,230000.0,3577.54
1866,75_1_Latitude270_Bouygues,3.0,317499.52606635075,264582.94,3509.06
1867,75_1__1_Latitude270_Bouygues,3.0,317499.52606635075,264582.94,3499.77
1868,98_0_Latitude270_Bouygues,5.0,327000.56872037915,272500.47,2765.94
1869,98_0__1_Latitude270_Bouygues,5.0,327000.56872037915,272500.47,2765.94
1870,65_5_Latitude270_Bouygues,3.0,331999.6208530806,276666.35,4242.7
1871,64_4_Latitude270_Bouygues,3.0,292000.0,243333.33,3771.44
1872,64_5_Latitude270_Bouygues,3.0,299000.0,249166.67,3861.85
1873,80_4_Latitude270_Bouygues,4.0,341000.18957345973,284166.82,3519.53
1874,75_1__2_Latitude270_Bouygues,3.0,345000.56872037915,287500.47,3802.92
1875,80_5_Latitude270_Bouygues,4.0,348999.81042654027,290833.18,3602.1
1876,100_0_Latitude270_Bouygues,4.0,372000.0,310000.0,3075.7
1877,65_4_Latitude270_Bouygues,3.0,329000.0,274166.67,4204.37
1878,94_5_Latitude270_Bouygues,5.0,378999.81042654027,315833.18,3335.8
1879,66_3_NOVEO_Bouygues,3.0,218000.0,181666.67,2752.53
1880,66_2_NOVEO_Bouygues,3.0,219530.0,182941.67,2750.59
1881,47_3_NOVEO_Bouygues,2.0,246000.0,205000.0,4345.98
1882,47_4_NOVEO_Bouygues,2.0,250000.0,208333.33,4416.65
1883,45_5_NOVEO_Bouygues,2.0,254000.0,211666.67,4649.97
1884,49_1_NOVEO_Bouygues,2.0,264000.0,220000.0,4441.75
1885,49_1__1_NOVEO_Bouygues,2.0,270000.0,225000.0,4527.16
1886,89_3_NOVEO_Bouygues,4.0,289310.0,241091.67,2685.66
1887,89_2_NOVEO_Bouygues,4.0,294310.0,245258.33,2732.07
1888,66_2__1_NOVEO_Bouygues,3.0,305000.0,254166.67,3851.01
1889,66_2__2_NOVEO_Bouygues,3.0,306999.0,255832.5,3839.6
1890,65_2_NOVEO_Bouygues,3.0,310000.0,258333.33,3935.61
1891,66_1_NOVEO_Bouygues,3.0,310000.0,258333.33,3884.13
1892,65_2__1_NOVEO_Bouygues,3.0,311999.0,259999.17,3982.83
1893,67_2_NOVEO_Bouygues,3.0,312999.0,260832.5,3837.47
1894,66_4_NOVEO_Bouygues,3.0,,,
1895,65_3_NOVEO_Bouygues,3.0,315000.0,262500.0,3999.09
1896,65_2__2_NOVEO_Bouygues,3.0,315000.0,262500.0,4024.84
1897,65_3__1_NOVEO_Bouygues,3.0,317000.0,264166.67,4046.67
1898,66_4__1_NOVEO_Bouygues,3.0,317000.0,264166.67,3964.68
1899,67_3_NOVEO_Bouygues,3.0,318000.0,265000.0,3898.78
1900,65_4_NOVEO_Bouygues,3.0,320000.0,266666.67,4062.56
1901,65_2__3_NOVEO_Bouygues,3.0,320000.0,266666.67,4073.11
1902,65_4__1_NOVEO_Bouygues,3.0,322000.0,268333.33,4110.5
1903,67_4_NOVEO_Bouygues,3.0,323000.0,269166.67,3960.08
1904,65_4__2_NOVEO_Bouygues,3.0,325000.0,270833.33,4152.61
1905,65_5_NOVEO_Bouygues,3.0,330000.0,275000.0,4189.52
1906,66_5_NOVEO_Bouygues,3.0,332000.0,276666.67,4152.28
1907,65_5__1_NOVEO_Bouygues,3.0,332000.0,276666.67,4238.15
1908,67_5_NOVEO_Bouygues,3.0,333000.0,277500.0,4082.68
1909,64_5_NOVEO_Bouygues,3.0,335000.0,279166.67,4308.79
1910,89_1_NOVEO_Bouygues,4.0,401000.0,334166.67,3722.48
1911,89_4_NOVEO_Bouygues,4.0,411000.0,342500.0,3815.31
1912,89_4__1_NOVEO_Bouygues,4.0,416000.0,346666.67,3861.72
1913,89_5_NOVEO_Bouygues,4.0,425999.0,354999.17,3954.54
1914,67_1_IKSSO_Bouygues,3.0,250699.90521327013,208916.59,3110.27
1915,67_1__1_IKSSO_Bouygues,3.0,250699.90521327013,208916.59,3110.27
1916,67_4_IKSSO_Bouygues,3.0,251599.6208530806,209666.35,3121.43
1917,67_2_IKSSO_Bouygues,3.0,251699.71563981043,209749.76,3122.67
1918,67_2__1_IKSSO_Bouygues,3.0,251699.71563981043,209749.76,3122.67
1919,67_3_IKSSO_Bouygues,3.0,252100.09478672987,210083.41,3127.64
1920,67_3__1_IKSSO_Bouygues,3.0,252100.09478672987,210083.41,3127.64
1921,46_1_IKSSO_Bouygues,2.0,235100.0,195916.67,4175.55
1922,46_1__1_IKSSO_Bouygues,2.0,235100.0,195916.67,4175.55
1923,45_2_IKSSO_Bouygues,2.0,248700.0,207250.0,4584.16
1924,45_2__1_IKSSO_Bouygues,2.0,248700.0,207250.0,4584.16
1925,45_6_IKSSO_Bouygues,2.0,249300.0,207750.0,4553.92
1926,45_6__1_IKSSO_Bouygues,2.0,249300.0,207750.0,4553.92
1927,45_3_IKSSO_Bouygues,2.0,250800.0,209000.0,4622.87
1928,53_3_IKSSO_Bouygues,2.0,261900.0,218250.0,4051.42
1929,53_3__1_IKSSO_Bouygues,2.0,261900.0,218250.0,4051.42
1930,53_4_IKSSO_Bouygues,2.0,274200.0,228500.0,4241.69
1931,83_1_IKSSO_Bouygues,4.0,314900.4739336493,262417.06,3141.21
1932,83_1__1_IKSSO_Bouygues,4.0,314900.4739336493,262417.06,3141.21
1933,53_6_IKSSO_Bouygues,2.0,283500.0,236250.0,4385.56
1934,53_7_IKSSO_Bouygues,2.0,301000.0,250833.33,4656.27
1935,53_7__1_IKSSO_Bouygues,2.0,301000.0,250833.33,4656.27
1936,67_7_IKSSO_Bouygues,3.0,307000.0,255833.33,3794.06
1937,67_7__1_IKSSO_Bouygues,3.0,307000.0,255833.33,3794.06
1938,66_1_IKSSO_Bouygues,3.0,310000.0,258333.33,3905.86
1939,66_1__1_IKSSO_Bouygues,3.0,310000.0,258333.33,3905.86
1940,62_6_IKSSO_Bouygues,3.0,314900.0,262416.67,4170.64
1941,62_6__1_IKSSO_Bouygues,3.0,314900.0,262416.67,4170.64
1942,67_6_IKSSO_Bouygues,3.0,322200.0,268500.0,3990.19
1943,67_6__1_IKSSO_Bouygues,3.0,322200.0,268500.0,3990.19
1944,67_6__2_IKSSO_Bouygues,3.0,332800.0,277333.33,4128.83
1945,67_7__2_IKSSO_Bouygues,3.0,338000.0,281666.67,4193.34
1946,67_7__3_IKSSO_Bouygues,3.0,338000.0,281666.67,4193.34
1947,70_5_IKSSO_Bouygues,3.0,338800.0,282333.33,4025.28
1948,70_6_IKSSO_Bouygues,3.0,341200.0,284333.33,4043.42
1949,70_6__1_IKSSO_Bouygues,3.0,341300.0,284416.67,4050.37
1950,70_6__2_IKSSO_Bouygues,3.0,341300.0,284416.67,4050.37
1951,70_7_IKSSO_Bouygues,3.0,357800.0,298166.67,4246.18
1952,70_7__1_IKSSO_Bouygues,3.0,357800.0,298166.67,4246.18
1953,70_8_IKSSO_Bouygues,3.0,361900.0,301583.33,4294.84
1954,70_8__1_IKSSO_Bouygues,3.0,361900.0,301583.33,4294.84
1955,132_2_IKSSO_Bouygues,5.0,443899.90521327016,369916.59,2801.13
1956,132_2__1_IKSSO_Bouygues,5.0,443899.90521327016,369916.59,2801.13
1957,85_2_IKSSO_Bouygues,4.0,394200.0,328500.0,3834.93
1958,85_2__1_IKSSO_Bouygues,4.0,394200.0,328500.0,3834.93
1959,85_3_IKSSO_Bouygues,4.0,399700.0,333083.33,3888.43
1960,82_2_IKSSO_Bouygues,4.0,402100.0,335083.33,4055.23
1961,82_2__1_IKSSO_Bouygues,4.0,402100.0,335083.33,4055.23
1962,85_4_IKSSO_Bouygues,4.0,404900.0,337416.67,3939.02
1963,85_4__1_IKSSO_Bouygues,4.0,404900.0,337416.67,3939.02
1964,85_5_IKSSO_Bouygues,4.0,410000.0,341666.67,3988.64
1965,85_6_IKSSO_Bouygues,4.0,420100.0,350083.33,4086.89
1966,85_6__1_IKSSO_Bouygues,4.0,420100.0,350083.33,4086.89
1967,85_7_IKSSO_Bouygues,4.0,430600.0,358833.33,4189.04
1968,85_7__1_IKSSO_Bouygues,4.0,430600.0,358833.33,4189.04
1969,85_1_IKSSO_Bouygues,4.0,441100.0,367583.33,4291.19
1970,85_1__1_IKSSO_Bouygues,4.0,441100.0,367583.33,4291.19
1971,90_9_IKSSO_Bouygues,4.0,474900.0,395750.0,4366.17
1972,90_9__1_IKSSO_Bouygues,4.0,474900.0,395750.0,4366.17
1973,106_2_IKSSO_Bouygues,4.0,501200.0,417666.67,3939.88
1974,106_2__1_IKSSO_Bouygues,4.0,501200.0,417666.67,3939.88
1975,109_8_IKSSO_Bouygues,5.0,544800.0,454000.0,4158.65
1976,109_8__1_IKSSO_Bouygues,5.0,544800.0,454000.0,4158.27
1977,109_8__2_IKSSO_Bouygues,5.0,544800.0,454000.0,4158.27
1978,109_7_IKSSO_Bouygues,5.0,545800.0,454833.33,4165.9
1979,124_9_IKSSO_Bouygues,5.0,678300.0,565250.0,4533.24
1980,124_9__1_IKSSO_Bouygues,5.0,678300.0,565250.0,4533.24
1981,140_9_IKSSO_Bouygues,5.0,738900.0,615750.0,4372.91
1982,140_9__1_IKSSO_Bouygues,5.0,738900.0,615750.0,4372.91
1983,58_1_SAKURA_Bouygues,3.0,227549.57345971564,189624.64,3214.52
1984,61_1_SAKURA_Bouygues,3.0,245000.1895734597,204166.82,3326.28
1985,60_1_SAKURA_Bouygues,3.0,246000.0,205000.0,3371.16
1986,60_2_SAKURA_Bouygues,3.0,258000.0,215000.0,3542.59
1987,62_2_SAKURA_Bouygues,3.0,252000.0,210000.0,3379.47
1988,60_5_SAKURA_Bouygues,3.0,258000.0,215000.0,3571.43
1989,63_5_SAKURA_Bouygues,3.0,277000.0,230833.33,3620.35
1990,82_5_SAKURA_Bouygues,4.0,324000.0,270000.0,3288.67
1991,44_6_COEURSAINTGERMAIN_Bouygues,2.0,251800.0,209833.33,4738.78
1992,95_COEURSAINTGERMAIN_Bouygues,5.0,307040.0,255866.67,2674.19
1993,65_3_COEURSAINTGERMAIN_Bouygues,3.0,315600.0,263000.0,3986.06
1994,66_4_COEURSAINTGERMAIN_Bouygues,3.0,319800.0,266500.0,4026.9
1995,65_5_COEURSAINTGERMAIN_Bouygues,3.0,322000.0,268333.33,4066.89
1996,66_5_COEURSAINTGERMAIN_Bouygues,3.0,323000.0,269166.67,4067.19
1997,66_5__1_COEURSAINTGERMAIN_Bouygues,3.0,323000.0,269166.67,4067.19
1998,65_6_COEURSAINTGERMAIN_Bouygues,3.0,325200.0,271000.0,4107.31
1999,65_6__1_COEURSAINTGERMAIN_Bouygues,3.0,325200.0,271000.0,4107.31
2000,66_6_COEURSAINTGERMAIN_Bouygues,3.0,326200.0,271833.33,4107.48
2001,67_4_COEURSAINTGERMAIN_Bouygues,3.0,327200.0,272666.67,4038.31
2002,67_6_COEURSAINTGERMAIN_Bouygues,3.0,333700.0,278083.33,4118.53
2003,83_1_COEURSAINTGERMAIN_Bouygues,4.0,371400.0,309500.0,3716.82
2004,80_3_COEURSAINTGERMAIN_Bouygues,4.0,371400.0,309500.0,3868.75
2005,84_1_COEURSAINTGERMAIN_Bouygues,4.0,382000.0,318333.33,3761.47
2006,63_2_LINAE_Bouygues,3.0,253999.6208530806,211666.35,3323.38
2007,63_1_LINAE_Bouygues,3.0,258999.8104265403,215833.18,3425.38
2008,64_1_LINAE_Bouygues,3.0,259999.6208530806,216666.35,3367.52
2009,64_2_LINAE_Bouygues,3.0,267000.56872037915,222500.47,3458.2
2010,64_2__1_LINAE_Bouygues,3.0,267000.56872037915,222500.47,3437.36
2011,63_3_LINAE_Bouygues,3.0,267000.56872037915,222500.47,3493.49
2012,63_1__1_LINAE_Bouygues,3.0,273000.56872037915,227500.47,3562.49
2013,63_1__2_LINAE_Bouygues,3.0,273000.56872037915,227500.47,3580.43
2014,64_3_LINAE_Bouygues,3.0,279000.56872037915,232500.47,3613.62
2015,63_2__1_LINAE_Bouygues,3.0,279000.56872037915,232500.47,3659.12
2016,63_3__1_LINAE_Bouygues,3.0,291000.0,242500.0,3846.76
2017,63_3__2_LINAE_Bouygues,3.0,292000.0,243333.33,3829.61
2018,63_3__3_LINAE_Bouygues,3.0,293000.0,244166.67,3826.46
2019,80_3_LINAE_Bouygues,4.0,339000.56872037915,282500.47,3491.54
2020,89_3_LINAE_Bouygues,4.0,339000.56872037915,282500.47,3156.08
2021,85_4_LINAE_Bouygues,4.0,394000.0,328333.33,3855.49
2022,89_4_LINAE_Bouygues,4.0,405000.0,337500.0,3770.95
2023,96_4_LINAE_Bouygues,5.0,450000.0,375000.0,3893.27
2024,106_4_LINAE_Bouygues,5.0,473000.0,394166.67,3701.79
2025,66_7_PREFACE_Bouygues,3.0,275209.4786729858,229341.23,3472.24
2026,85_7_PREFACE_Bouygues,4.0,353700.0,294750.0,3443.74
2027,85_8_PREFACE_Bouygues,4.0,357000.0,297500.0,3475.87
2028,83_7_PREFACE_Bouygues,4.0,362300.0,301916.67,3614.47
